-9664.90, -522.70
-9664.90, -312.70
-9664.90, -102.70
-9664.90, 107.30
-9454.90, 317.30
-9454.90, 107.30
-9454.90, -102.70
-9454.90, -312.70
-9454.90, -522.70
-9454.90, -732.70
-9454.90, -942.70
-9454.90, -1152.70
-9244.90, -1152.70
-9244.90, -942.70
-9244.90, -732.70
-9244.90, -522.70
-9244.90, -312.70
-9244.90, -102.70
-9244.90, 107.30
-9244.90, 317.30
-9034.90, 317.30
-9034.90, 107.30
-9034.90, -102.70
-9034.90, -312.70
-9034.90, -522.70
-9034.90, -732.70
-9034.90, -942.70
-9034.90, -1152.70
-8824.90, -1152.70
-8824.90, -942.70
-8824.90, -732.70
-8824.90, -522.70
-8824.90, -312.70
-8824.90, -102.70
-8824.90, 107.30
-8824.90, 317.30
-8614.90, 317.30
-8614.90, 107.30
-8614.90, -102.70
-8614.90, -312.70
-8614.90, -522.70
-8614.90, -732.70
-8614.90, -942.70
-8404.90, -942.70
-8404.90, -732.70
-8404.90, -522.70
-8404.90, -312.70
-8404.90, -102.70
-8404.90, 107.30
-8404.90, 317.30
-8194.90, 317.30
-8194.90, 107.30
-8194.90, -102.70
-8194.90, -312.70
-8194.90, -522.70
-8194.90, -732.70
-7994.99, -529.80
-7989.66, -319.48
-7992.32, -109.16
-7989.66, 101.17
-7981.68, 314.16
-7782.00, 314.16
-7792.65, 103.83
-7803.30, -117.14
-7805.96, -324.80
-7819.27, -532.47
-7614.27, -106.49
-7587.65, 95.84
-7584.99, 311.49
-9656.28, -745.45
-9677.58, -998.37
-9682.91, -1259.28
-9453.95, -1341.82
-9941.15, -1304.54
-9917.19, -1070.26
